run_id,workflow,event,status,conclusion,created_at,updated_at,duration_seconds,head_sha
26883943146,ci-9-transformers,pull_request,completed,success,2026-06-03T12:12:50Z,2026-06-03T12:42:48Z,1798,5822fe344c3c52ae09f3cdda8dae490ede01e258
26883943093,ci-10-torch-op-db,pull_request,completed,success,2026-06-03T12:12:50Z,2026-06-03T12:43:27Z,1837,5822fe344c3c52ae09f3cdda8dae490ede01e258
26883943132,ci-3-tensorflow,pull_request,completed,success,2026-06-03T12:12:50Z,2026-06-03T12:31:42Z,1132,5822fe344c3c52ae09f3cdda8dae490ede01e258
26883943124,ci-2-scikit-learn,pull_request,completed,success,2026-06-03T12:12:50Z,2026-06-03T12:35:54Z,1384,5822fe344c3c52ae09f3cdda8dae490ede01e258
26883425944,Addressing comment on PR #2281,dynamic,completed,success,2026-06-03T12:02:13Z,2026-06-03T12:13:24Z,671,9a6792220c289f12039128debf07be3922f7b5a4
26881555338,ci-4-torch,push,completed,success,2026-06-03T11:23:59Z,2026-06-03T11:40:44Z,1005,b6205e19f7e3c226edd66456f009c341d0b38241
26881555396,ci-5-torch,push,completed,success,2026-06-03T11:23:59Z,2026-06-03T11:42:14Z,1095,b6205e19f7e3c226edd66456f009c341d0b38241
26881555422,ci-10-torch-op-db,push,completed,success,2026-06-03T11:23:59Z,2026-06-03T11:46:11Z,1332,b6205e19f7e3c226edd66456f009c341d0b38241
26881555407,Pyrefly,push,completed,success,2026-06-03T11:23:59Z,2026-06-03T11:27:35Z,216,b6205e19f7e3c226edd66456f009c341d0b38241
26881555432,Build,push,completed,success,2026-06-03T11:23:59Z,2026-06-03T11:27:51Z,232,b6205e19f7e3c226edd66456f009c341d0b38241
26881555330,Style,push,completed,success,2026-06-03T11:23:59Z,2026-06-03T11:28:29Z,270,b6205e19f7e3c226edd66456f009c341d0b38241
26881555299,Spelling,push,completed,success,2026-06-03T11:23:59Z,2026-06-03T11:29:24Z,325,b6205e19f7e3c226edd66456f009c341d0b38241
26881555323,ci-1-core,push,completed,success,2026-06-03T11:23:59Z,2026-06-03T11:30:09Z,370,b6205e19f7e3c226edd66456f009c341d0b38241
26881555347,ci-6-litert,push,completed,success,2026-06-03T11:23:59Z,2026-06-03T11:30:28Z,389,b6205e19f7e3c226edd66456f009c341d0b38241
26881555605,ci-7-sql,push,completed,success,2026-06-03T11:23:59Z,2026-06-03T11:31:19Z,440,b6205e19f7e3c226edd66456f009c341d0b38241
26881555371,Mypy,push,completed,success,2026-06-03T11:23:59Z,2026-06-03T11:32:05Z,486,b6205e19f7e3c226edd66456f009c341d0b38241
26881555438,ci-8-transformers,push,completed,success,2026-06-03T11:23:59Z,2026-06-03T11:33:34Z,575,b6205e19f7e3c226edd66456f009c341d0b38241
26881555496,ci-2-scikit-learn,push,completed,success,2026-06-03T11:23:59Z,2026-06-03T11:34:58Z,659,b6205e19f7e3c226edd66456f009c341d0b38241
26881555828,ci-3-tensorflow,push,completed,success,2026-06-03T11:23:59Z,2026-06-03T11:37:23Z,804,b6205e19f7e3c226edd66456f009c341d0b38241
26881555332,ci-9-transformers,push,completed,success,2026-06-03T11:23:59Z,2026-06-03T11:38:54Z,895,b6205e19f7e3c226edd66456f009c341d0b38241
26880891357,ci-3-tensorflow,pull_request,completed,success,2026-06-03T11:09:45Z,2026-06-03T11:19:52Z,607,9a6792220c289f12039128debf07be3922f7b5a4
26880891436,ci-2-scikit-learn,pull_request,completed,success,2026-06-03T11:09:45Z,2026-06-03T11:21:55Z,730,9a6792220c289f12039128debf07be3922f7b5a4
26880891464,ci-4-torch,pull_request,completed,failure,2026-06-03T11:09:45Z,2026-06-03T11:26:24Z,999,9a6792220c289f12039128debf07be3922f7b5a4
26880891470,ci-9-transformers,pull_request,completed,success,2026-06-03T11:09:45Z,2026-06-03T11:27:15Z,1050,9a6792220c289f12039128debf07be3922f7b5a4
26880891456,ci-8-transformers,pull_request,completed,failure,2026-06-03T11:09:45Z,2026-06-03T11:28:19Z,1114,9a6792220c289f12039128debf07be3922f7b5a4
26880891420,Spelling,pull_request,completed,success,2026-06-03T11:09:45Z,2026-06-03T11:13:10Z,205,9a6792220c289f12039128debf07be3922f7b5a4
26880891418,Style,pull_request,completed,success,2026-06-03T11:09:45Z,2026-06-03T11:13:09Z,204,9a6792220c289f12039128debf07be3922f7b5a4
26880891526,PR – report impacted subfolders,pull_request,completed,success,2026-06-03T11:09:45Z,2026-06-03T11:13:47Z,242,9a6792220c289f12039128debf07be3922f7b5a4
26880891449,Build,pull_request,completed,success,2026-06-03T11:09:45Z,2026-06-03T11:13:34Z,229,9a6792220c289f12039128debf07be3922f7b5a4
